Sport,Team,Product ID,Product Name,Product Price,Brand Name,Product URL
NBA,boston-celtics,4025011,Larry Bird Boston Celtics Mitchell & Ness Infant Hardwood Classics Name & Number Bodysuit - Kelly Green,27.99,Mitchell & Ness,https://www.fanatics.com/nba/boston-celtics/larry-bird-boston-celtics-mitchell-and-ness-infant-hardwood-classics-name-and-number-bodysuit-kelly-green/o-3592+t-25690508+p-37334672303+z-9-3923171885
NBA,boston-celtics,200067153,Boston Celtics Infant Two-Pack Double Up Bodysuit Set - Kelly Green/Gray,25.99,Outerstuff,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-two-pack-double-up-bodysuit-set-kelly-green/gray/o-2447+t-14035020+p-0266443381258+z-9-2682377129
NBA,boston-celtics,3988152,Boston Celtics Infant Personalized Robe - Black,59.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-personalized-robe-black/o-3536+t-47034919+p-25986475486+z-9-1042628
NBA,boston-celtics,2595390,Boston Celtics Infant Personalized Bodysuit - White,39.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-personalized-bodysuit-white/o-7992+t-25149475+p-1327652211+z-8-2656428530
NBA,boston-celtics,5339143,Boston Celtics Children's Personalized Rocking Chair - Pink,109.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-childrens-personalized-rocking-chair-pink/o-2458+t-92363819+p-38588187392+z-9-4104121885
NBA,boston-celtics,3340375,Boston Celtics Children's Personalized Rocking Chair - Black,109.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-childrens-personalized-rocking-chair-black/o-3581+t-81691631+p-14815955653+z-9-1858602927
NBA,boston-celtics,4901513,Boston Celtics Infant 2022 NBA Finals Bold Bodysuit - Kelly Green,12.99,Outerstuff,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-2022-nba-finals-bold-bodysuit-kelly-green/o-2447+t-69709431+p-26760034759+z-9-451243880
NBA,boston-celtics,3072266,Boston Celtics Infant Personalized Blanket - White,48.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-personalized-blanket-white/o-2481+t-47471697+p-69221835440+z-9-4059177087
NBA,boston-celtics,3988153,Boston Celtics Infant Personalized Robe - Black,59.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-personalized-robe-black/o-3525+t-70694920+p-92871997470+z-9-1042628
NBA,boston-celtics,2461035,Boston Celtics Newborn & Infant Personalized Bib & Burp Cloth Set - White,42.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-newborn-and-infant-personalized-bib-and-burp-cloth-set-white/o-3558+t-69147286+p-68484045381+z-9-1583862085
NBA,boston-celtics,2461347,Boston Celtics Infant Personalized Hooded Towel & Mitt Set - White,44.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-personalized-hooded-towel-and-mitt-set-white/o-3592+t-70360586+p-79825112634+z-9-3982633438
NBA,boston-celtics,3072166,Boston Celtics Infant Personalized Bib - Black,29.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-personalized-bib-black/o-7925+t-47476186+p-3633419300+z-8-3754618459
NBA,boston-celtics,2461161,Boston Celtics Newborn & Infant Personalized Large Gift Basket - White,238.00,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-newborn-and-infant-personalized-large-gift-basket-white/o-3592+t-25699497+p-91711712453+z-9-1014400191
NBA,boston-celtics,4031317,Boston Celtics Infant Personalized Burp Cloth 3-Pack - White,64.99,Chad & Jake,https://www.fanatics.com/nba/boston-celtics/boston-celtics-infant-personalized-burp-cloth-3-pack-white/o-3581+t-47585019+p-04993690691+z-9-2605993216
